budget,genres,id,keywords,popularity,production_companies,production_countries,release_date,revenue,runtime,title,vote_average,vote_count,cast,crew
2000000,Action/Adventure/Science Fiction,24746,independent film,1.8921830000000002,HSX Films,United States of America,1998-09-18,124494,91.0,Six-String Samurai,5.8,36,Jeffrey Falcon/Justin McGuire/Kim De Angelo/Stephane Gauger/Clifford Hugo/Oleg Bernov/Igor Yuzov/Zhenya Kolykhanov/George L. Casillas/Avi Sills/Monti Ellison/Kareem/Paul Szopa/Richard McGuire/Zuma Jay,Lance Mungia
0,,325140,,0.001186,,,2000-05-26,0,0.0,Hum To Mohabbat Karega,0.0,0,,
2000000,Drama/Comedy/Music,12109,disc jockey/loss of family/cocaine/comeback/recording studio/british/ibiza/based on true story/disabled,3.9114449999999996,,Canada/United Kingdom,2004-09-12,120620,90.0,It's All Gone Pete Tong,7.1,52,Paul Kaye/Kate Magowan/Neil Maskell/Beatriz Batarda/Pete Tong/Mike Wilmot/Tim Plester/Paul Spence/Steve Oram/Carl Cox/Tiësto,Michael Dowse
3800000,Comedy,27023,independent film/aftercreditsstinger,2.559806,,United States of America,2009-06-10,111731,84.0,Saint John of Las Vegas,5.9,18,Steve Buscemi/Romany Malco/Tim Blake Nelson/Sarah Silverman/John Cho/Emmanuelle Chriqui,Hue Rhodes
0,Comedy/Drama/Romance,22913,transporter/sport/friends/nottingham,0.744406,Scala Films,United Kingdom,1997-08-31,0,96.0,24 7: Twenty Four Seven,6.3,10,Bob Hoskins/Danny Nussbaum/Bruce Jones/Annette Badland/Frank Harper/Darren O. Campbell/Karl Collins/Justin Brady/Jimmy Hynd/Johann Myers/James Corden/Mat Hand/James Hooton/Toby/Krishan Beresford,Shane Meadows
13500000,Drama,273899,stonewall riot,5.16023,Centropolis Entertainment/Mel's Cite du Cinema,United States of America,2015-09-18,187674,129.0,Stonewall,5.2,32,Jeremy Irvine/Jonny Beauchamp/Jonathan Rhys Meyers/Ron Perlman/Caleb Landry Jones/Karl Glusman/Vladimir Alexis/Alexandre Nachi/Joey King/Matt Craven/Atticus Mitchell/David Cubitt/Mark Camacho/Andrea Frankle/Kwasi Songui/Joanne Vannicola/Wilson Gonzalez Ochsenknecht,Roland Emmerich
7000000,Animation/Family/Foreign,20653,,0.25359499999999996,Walt Disney Pictures/Yash Raj Films/Walt Disney Studios Motion Pictures/Disney World Cinema,India/United States of America,2008-10-24,1100000,93.0,Roadside Romeo,6.7,3,Saif Ali Khan/Kareena Kapoor/Javed Jaffrey/Tanaaz Currim Irani/Vrajesh Hirjee,
0,Drama/Action/Thriller,67373,heist mafia internet,0.046868,,,2005-01-01,0,100.0,This Thing of Ours,5.0,1,James Caan/James Caan/Frank Vincent/Vincent Pastore/Louis Vanaria/Christian Maelen/Edward Lynch/Chuck Zito,Danny Provenzano
0,Adventure/Family,171759,,2.952932,Kaos Entertainment,United States of America,2013-03-01,0,97.0,The Lost Medallion: The Adventures of Billy Stone,5.6,13,William Brent/Sammi Hanratty/James Hong/Alex Kendrick/Mark Dacascos/Jansen Panettiere/Tiya Sircar/William Corkery/Marlowe Peyton,Bill Muir
0,Comedy/Drama/Music/Romance,206296,wife/musical/marriage/divorce,5.563068,Lucky Monkey Pictures/Sh-K-Boom Records/Grand Peaks Entertainment/Radius-TWC,United States of America,2014-11-03,0,94.0,The Last Five Years,5.5,143,Anna Kendrick/Jeremy Jordan/Natalie Knepp/Bettina Bresnan/Marceline Hugot/Rafael Sardina/Allison Macri/Alan Simpson/Nic Novicki/Tamara Mintz/Cassandra Inman/Meg Hudson/Laura Harrier/Cat Lynch,Richard LaGravenese
0,Comedy/Drama/Mystery/Thriller,35219,detective/independent film/train/alcoholic/missing person,1.1610340000000001,Strand Releasing/The 7th Floor/Apropos Films,United States of America,2009-01-16,0,95.0,The Missing Person,6.4,9,Michael Shannon/Amy Ryan/Frank Wood/Linda Emond/John Ventimiglia/Margaret Colin/Paul Sparks/Yul Vazquez/Paul Adelstein/Liza Weil/Daniel Franzese/Merritt Wever/Gary Wilmes,Noah Buschel
2000000,Comedy/Science Fiction/Romance/Horror,28260,gang/zombie,7.502934,Ozla Productions,United States of America,1993-10-01,54207,97.0,Return of the Living Dead 3,5.9,88,Melinda Clarke/J. Trevor Edmond/Kent McCord/Sarah Douglas/James T. Callahan/Basil Wallace/Mike Moroff/Julian Scott Urena/Pía Reyes/Sal Lopez/Dana Lee/Jill Andre/David Wells/Anthony Hickox/Brian Peck/Gary Schmoeller/Michael Deak,Brian Yuzna
0,Drama/Action/Romance,7515,new york/celebration,5.350423,Destination Films/Silver Nitrate Films/National Film and Television School (NFTS)/LHR Productions Inc.,United Kingdom/United States of America,2005-02-10,0,92.0,London,6.1,96,Chris Evans/Jessica Biel/Joy Bryant/Jason Statham/Kelli Garner/Isla Fisher/Louis C.K./Jeff Wolfe/Dane Cook/Lina Esco/Paula Patton/Kat Dennings/Juliette Marquis/John Newton/Sophie Monk/Casey LaBow,Hunter Richards
2000000,Drama,13075,independent film/mother daughter relationship/woman director,4.261508999999999,Red Envelope Entertainment,United States of America,2006-09-08,622806,96.0,Sherrybaby,6.3,41,Maggie Gyllenhaal/Michelle Hurst/Sandra Rodríguez/Danny Trejo/Brad William Henke/Sam Bottoms/Giancarlo Esposito/Bridget Barkan,Laurie Collyer
0,Horror/Science Fiction,335866,survival/execution/stranger/no memory,6.752141,Votiv Films/Taggart Productions,United States of America,2015-10-02,0,87.0,Circle,6.0,333,Julie Benz/Carter Jenkins/Cesar Garcia/Mercy Malick/Lisa Pelikan/Molly Jackson/Sara Sanderson/Michael Nardelli/Lawrence Kao/Fay DeWitt/Kurt Long/Kevin Sheridan/Matt Corboy/Kaiwi Lyman/Jordi Vilasuso,Aaron Hann
0,Horror/Thriller,13510,beach/wife husband relationship/lake/camping/rottweiler/sadism/forest/revenge/survival/fear/violence/couple/gang violence/teenage killer,20.362373,Aramid Entertainment Fund/Rollercoaster Films,United Kingdom,2008-09-12,3983997,91.0,Eden Lake,6.7,406,Kelly Reilly/Michael Fassbender/Tara Ellis/Jack O'Connell/Finn Atkins/Jumayn Hunter/Thomas Turgoose/James Burrows/Lorraine Bruce/Tom Gill/Shaun Dooley/James Gandhi/Bronson Webb/Lorraine Stanley/Rachel Gleeves/Alex Palmer,James Watkins
0,Thriller,215881,woman director,5.099368,Blumhouse Productions/IM Global Octane/Reliance,United States of America,2013-09-13,0,98.0,Plush,5.4,40,Emily Browning/Xavier Samuel/Cam Gigandet/Dawn Olivieri/Frances Fisher/Thomas Dekker/Marlene Forte/Kennedy Waite/Casey LaBow/Elizabeth Peña/Brandon Jay McLaren/James Kyson/Indira G. Wilson/Devix Szell/Christopher Craven/Jesse Lewis IV/Kimiko Gelman/Kaitlin Thomas/Justin Sandler,Catherine Hardwicke
0,Horror/Comedy,18238,female nudity/horror/dark comedy/female homosexuality/female vampire,6.632891000000001,AV Pictures,United Kingdom,2009-03-16,0,86.0,Lesbian Vampire Killers,5.3,124,James Corden/Mathew Horne/Paul McGann/MyAnna Buring/Vera Filatova/Silvia Colloca/Lucy Gaskell/Louise Dylan/Ashley Mulheron/Tiffany Mulheron/Emer Kenny/Emma Clifford/Travis Oliver/Susie Amy/John Pierce Jones,Phil Claydon
0,Drama/Action/Crime/Foreign,22600,hearing/gang of thieves/organized crime,1.7173759999999998,Muti Films,South Africa,2008-02-11,0,120.0,Gangster's Paradise: Jerusalema,6.8,16,Daniel Buckland/Robert Hobbs/Rapulana Seiphemo/Jeffrey Zekele/Ronnie Nyakale/Shelley Meskin/Malusi Skenjana/Jafta Mamabolo/Motlatsi Mahloko/Kenneth Nkosi/Lerato Moloi/Thandy Matlaila/Mzwandile Ngubeni/Gladys Mahlangu,Ralph Ziman
0,Thriller/Drama/Crime,12612,loss of family/camcorder/alibi/suspect/murder,4.922397,,United Kingdom/Ireland,2004-05-01,0,99.0,Freeze Frame,6.9,18,Lee Evans/Sean McGinley/Ian McNeice/Colin Salmon,John Simpson
1000000,Thriller/Horror,50698,camcorder/reality/insane asylum/paranormal/haunting/psychiatric hospital/ghost hunting/paranormal investigation/labyrinth/mental asylum/found footage,13.222268,Darclight/Twin Engine Films/Digital Interference Productions,Canada/United States of America,2011-09-09,0,92.0,Grave Encounters,6.1,381,Sean Rogerson/Juan Riedinger/Ashleigh Gryzko/Mackenzie Gray/Arthur Corber/Benjamin Wilkinson/Michele Cummins/Luis Javier/Shawn Macdonald/Merwin Mondesir/Bob Rathie/Fred Keating,Colin Minihan
100000,Horror,115210,slapstick/teen angst/slaughter/dark comedy/supernatural being/killer clown/revenge killing,7.4477139999999995,Bórd Scannán na hÉireann/Irish Film Board/Fantastic Films/MPI Media Group/Tailored Films/Solid Entertainment,Ireland,2012-05-19,95000,86.0,Stitches,5.5,92,Ross Noble/Tommy Knight/Gemma-Leah Devereux/John McDonnell,Conor McMahon
2000000,Crime/Drama/Horror/Thriller,34335,kidnapping/murder/suspense,9.68793,Hartbreak Films,United States of America,2010-01-01,0,98.0,Nine Dead,5.2,84,Melissa Joan Hart/John Terry/Chip Bent/Lawrence Turner/Edrick Browne/John Cates/Marc Macaulay/Lucille Soong/Ritchie Montgomery,Chris Shadley
2,Documentary,459488,music/actors/legendary perfomer/classic hollywood/frank sinatra/singers,0.050625,Eyeline Entertainment,United Kingdom,2015-12-12,0,,"To Be Frank, Sinatra at 100",0.0,0,Tony Oppedisano,Simon Napier-Bell
2000000,Comedy,11302,revolution/political activism/loser,5.941852,United Artists/Jack Rollins & Charles H. Joffe Productions,United States of America,1971-04-28,11833696,82.0,Bananas,6.7,165,Woody Allen/Louise Lasser/Carlos Montalbán/Nati Abascal/Jacobo Morales/Miguel Ángel Suárez/René Enríquez/Charlotte Rae/Stanley Ackerman/Dorothi Fox/Eddie Barth/Conrad Bain/Baron De Beer/Sylvester Stallone/Howard Cosell/Tino García,Woody Allen
0,Thriller,119458,,0.174311,,United States of America/Hong Kong,2012-08-10,0,103.0,Supercapitalist,3.5,2,Linus Roache/Derek Ting/Richard Ng/Michael Park/Kathy Uyen/Darren E. Scott/Jake Boswell/Theodore Bouloukos/Danny Boushebel/Kenneth Tsang,Simon Yin
0,Action/Adventure/Drama,20406,,0.361554,Rockaway the Movie/Off Hollywood Pictures/Panamax Films/Crook Brothers Productions,United States of America,2007-07-07,0,76.0,Rockaway,5.8,2,Nicholas Gonzalez/Mario Cimarro/Oleg Taktarov/Vitali Baganov/Ricardo Chavira/David Vadim/Joseph Siravo/Chris Ferry/Delilah Cotto/John Carlino/Chance Kelly,Jeff Crook
2300000,Crime/Drama/Mystery,3766,new york/san francisco/aquarium/shanghai/yacht/romantic rivalry/insurance fraud/court/blonde/suspense/classic noir/film noir,8.055083999999999,Columbia Pictures Corporation/Mercury Productions,United States of America,1947-12-24,0,87.0,The Lady from Shanghai,7.2,102,Rita Hayworth/Orson Welles/Everett Sloane/Glenn Anders/Ted de Corsia/Erskine Sanford/Gus Schilling/Lou Merrill/Carl Frank/Evelyn Ellis/Harry Shannon/William Alland/Alvin Hammer/Byron Kane/Mary Newton/Jessie Arnold/Tom Coleman/Theresa Harris/Tiny Jones/Arthur Tovey/Jack Baxley/Edward Peil Sr./Steve Benton/Eddie Coke/Al Eben/Milton Kibbee/Harry Strang/Norman Thomson/Philip Van Zandt/Joseph Granby/Wong Chung/Edythe Elliott/Dorothy Vaughan/John Elliott/Charles Ferguson/Errol Flynn/Maynard Holmes/Charles Meakin/Philip Morris/Sam Nelson/Joe Palma/Gerald Pierce/Joe Recht/Mabel Smaney/Blackie Whiteford/Richard Wilson,Orson Welles
2000000,Horror/Thriller,18616,sheriff/robber/burned alive/gore/serial killer/grim reaper/desert/held at gunpoint/death/taser/hit by a car/exploding gasoline station/flashback,4.346271,"Institution, The",United States of America,2008-05-01,0,88.0,No Man's Land: The Rise of Reeker,4.4,27,Stephen Martines/Valerie Cruz/Mircea Monroe/Desmond Askew/Michael Robert Brandon/Michael Muhney/David Stanbra/Robert Pine,Dave Payne
14000000,Action/Adventure/Drama,18808,road movie,3.419685,Alex Entertainment Inc.,United States of America,2002-01-01,0,97.0,Highway,5.6,37,Jake Gyllenhaal/Selma Blair/Jared Leto/John C. McGinley/Jeremy Piven/Kimberley Kates/Mark Rolston/Arden Myrin,James Cox
2000000,Comedy/Crime,95755,,5.100741,Deviant Films/Morocco Junction Pictures/1812 Productions,United States of America,2012-03-10,0,96.0,Small Apartments,5.7,50,Matt Lucas/Juno Temple/James Caan/Dolph Lundgren/Billy Crystal/Peter Stormare/DJ Qualls/Johnny Knoxville/Rebel Wilson/Rosie Perez/Angela Lindvall/Tara Holt/James Marsden/Saffron Burrows/David Koechner,Jonas Åkerlund
0,Comedy,198062,coffee shop/slacker/thirty something/carefree,2.253589,,United States of America,2013-07-09,0,87.0,Coffee Town,6.7,45,Glenn Howerton/Steve Little/Ben Schwartz/Adrianne Palicki/Josh Groban/Perry Joshep/Kristen Riley/Josh Perry/Matt Walsh/Brian Huskey/Jake Johnson,Brad Copeland
0,Comedy/Fantasy/Music,188652,,0.209475,,,2013-04-26,0,106.0,The Ghastly Love of Johnny X,6.6,8,Will Keenan/Creed Bratton/De Anna Joy Brooks/Reggie Bannister/Jed Rowen/Kate Maberly/Paul Williams,Paul Bunnell
0,Comedy/Drama,174311,christmas tree/salesman/french canadian,3.613577,Sidney Kimmel Entertainment/Touchy Feely Films/GreenStreet Films,United States of America,2013-09-10,0,107.0,All Is Bright,5.3,36,Paul Rudd/Paul Giamatti/Sally Hawkins/Peter Hermann/Michael Drayer/Halley Feiffer/Amy Landecker/Curtiss Cook/Morgan Spector/Nikki M. James/Emory Cohen/Barbara Vincent,Phil Morrison
0,Mystery/Horror/History,12602,snake/cut-off arm/pit/revitalization/descendant/count/surrealism,1.296784,Constantin Film Produktion,Germany,1967-10-05,0,85.0,The Torture Chamber of Dr. Sadism,6.3,12,Lex Barker/Christopher Lee/Karin Dor/Carl Lange/Christiane Rücker/Vladimir Medar/Dieter Eppler,Harald Reinl
7000000,Comedy/Drama,153795,brother brother relationship/drug addiction/sister-in-law,4.508290000000001,Nu Image Films/Millennium Films/The Group Films,United States of America,2013-01-16,0,88.0,Straight A's,5.2,46,Anna Paquin/Ryan Phillippe/Luke Wilson/Powers Boothe/Riley Thomas Stewart/Ursula Parker/Christa Campbell/Tess Harper/Johnnie Brannon/Kristen Williams/Simona Williams,James Cox
0,Comedy/Music,17768,virgin/ancient rome/freedom/sondheim/slave/based on stage musical/slave owner,8.902102000000001,United Artists/Melvin Frank Production,United Kingdom/United States of America,1966-10-16,0,99.0,A Funny Thing Happened on the Way to the Forum,6.1,24,Zero Mostel/Phil Silvers/Buster Keaton/Michael Crawford/Jack Gilford/Annette Andre/Michael Hordern/Leon Greene/Roy Kinnear/Alfie Bass/John Bluthal/Pamela Brown/Patricia Jessel/Beatrix Lehmann/Jon Pertwee/Helen Funai,Richard Lester
0,Documentary,13516,presidential elections,1.619635,,United States of America,2007-09-27,0,102.0,Slacker Uprising,5.9,10,Michael Moore/Eddie Vedder/Robert Ellis Orrall/Steve Earle/Celeste Zappala/Eric Blickenstaff/Anthony Pietsch/Dante Zappala/Tim Goodrich/Abdul Henderson/Bill Scragg/Fred D'Amato/Mike Hoffman/Peter Buck/Michael Stipe/Mike Mills/Joe Vogel/Jeff Champagne/Joan Baez/Viggo Mortensen/Princeton Lyman/John Brown/Corrine Brown/Anne Wright/Gloria Steinem/Tom Morello/Roseanne Barr,Michael Moore
0,Action/Adventure/History/Western,98549,based on real events,1.002585,Silver Sail Entertainment/4Go West Productions/Flatiron Pictures,United States of America,2011-03-03,0,108.0,The Legend of Hell's Gate: An American Conspiracy,3.9,8,Eric Balfour/Lou Taylor Pucci/Henry Thomas/James Lafferty/Summer Glau/Jenna Dewan/Kevin Alejandro/Robert Buckley/Ryan Lee/Jamie Thomas King/Tanner Beard/Michael Taber/Glenn Morshower/William McNamara/Corey Knipe/Barry Tubb/Michael Spears/Eddie Spears/Stephen Monroe Taylor/Drew Waters/Chris Kincade/Jim Beaver/Zahn McClarnon/Buck Taylor/Russell Quinn Cummings/Evan Martin/Brendan Wayne/David H. Hickey/Steve Schmidt/Ken Luckey/Lukas Behnken/Meredith Giangrande/Marcos Akiaten/Bart Brown/Cathy Baron/Wally Welch/Christopher Stull/Jeff Schwan,Tanner Beard
0,Science Fiction/Comedy,312793,spoof/zombie,1.332804,Splendid Film,United States of America,2015-03-20,0,90.0,The Walking Deceased,4.2,35,Tim Ogletree/Troy Ogletree/Dave Sheridan/Joey Oglesby/Sophia Taylor Ali/Danielle Garcia/Mason Dakota Galyon/Jacqui Holland/Andrew Pozza/Richard Lukens/Martha Prentiss/Trenton Rostedt/Michael Jastroch/Wray Crawford/Cassandra Lazenby/Clint Hansen/Deauxma/Tiffany Braden/Conley Michelle Wehner/Philip Marlatt/Francis Casanova/Natalie Makenna/Billionna Olivia Reyes/Claire Tablizo/Emily Rose Tablizo/Jack Tablizo,Scott Dow
2000000,Thriller/Mystery/Horror/Drama,309919,self-defense/car mechanic/graduation/high school/shooting/party/murder/curse/blood/teenager/attempted rape/aftercreditsstinger,2.00163,Myriad Pictures/AliBella Pictures/Bystander Films/Management Production Entertainment (MPE)/Mangrove Media,United States of America,2015-08-21,0,89.0,The Curse of Downers Grove,4.4,24,Bella Heathcote/Lucas Till/Helen Slater/Penelope Mitchell/Mark L. Young/Zane Holtz/Tom Arnold/Kevin Zegers/Martin Spanjers/Jeff Staron/Marcus Giamatti/Sean Rosalies/Joel Michael Kramer,Derick Martini
2000000,Thriller,299553,lake/shark attack,1.187764,FLF Films/Bottom Line Entertainment/Parkside Pictures,United States of America,2015-10-02,0,92.0,Shark Lake,4.4,19,Dolph Lundgren/James Chalke/Sara Malakul Lane/Michael Aaron Milligan/Ibrahim Renno Jr./Miles Doleac/Melissa Bolona/Lance E. Nichols/Ted Ferguson/Kelsey Deanne/John Ceallach/Carol Ann Scruggs/Kim Baptiste/Ele Bardha,Jerry Dugan
19000000,Crime/Drama,21309,sex/police/friends/murder,6.463806,Hemdale Film/Island,United States of America,1986-08-27,0,99.0,River's Edge,6.7,59,Crispin Glover/Keanu Reeves/Ione Skye/Daniel Roebuck/Dennis Hopper/Taylor Negron/Joshua John Miller,Tim Hunter
0,Fantasy/Drama/Science Fiction,32235,,1.9802650000000002,,United States of America,2003-01-01,0,103.0,Northfork,6.7,24,James Woods/Nick Nolte/Claire Forlani/Daryl Hannah/Douglas Sebern/Ben Foster/Anthony Edwards/Duel Farnes/Mark Polish/Peter Coyote/Jon Gries/Kyle MacLachlan,Michael Polish
1950000,Thriller/Action,329540,,3.6961230000000005,WWE Studios,Canada,2015-04-10,0,90.0,The Marine 4: Moving Target,5.8,49,Mike Mizanin/Melissa Roxburgh/Josh Blacker/Matthew MacCaull/Paul McGillion/Curtis Caravaggio/Danielle Moinet/Fraser Aitcheson/Primo Allon/Atlin Mitchell,William Kaufman
1987650,Drama/Thriller/Mystery,26388,isolation/coffin/race against time/buried alive/survival/terrorism/danger/cell phone/desert/psychological/aftercreditsstinger/captivity/chases and races/mind and soul/confined,32.841229,Studio 37/Versus Entertainment/The Safran Company/Dark Trick Films,Spain/United States of America/France,2010-09-24,19152480,94.0,Buried,6.6,827,Ryan Reynolds/José Luis García Pérez/Robert Paterson/Stephen Tobolowsky/Samantha Mathis/Ivana Miño/Warner Loughlin/Erik Palladino/Kali Rocha/Chris William Martin/Cade Dundish/Mary Birdsong/Kirk Baily/Anne Lockhart/Robert Clotworthy/Michalla Petersen/Juan Hidalgo/Abdelilah Ben Massou/Joe Guarneri/Heath Centazzo,Rodrigo Cortés
0,Drama/Comedy/Romance,49020,beach/wales/friendship/bullying/teenage girl/loss of virginity,8.518866000000001,Film4/Film Agency for Wales/Red Hour Films/Warp (Submarine)/Warp Films,United Kingdom/United States of America,2011-03-18,864659,97.0,Submarine,7.4,443,Craig Roberts/Sally Hawkins/Paddy Considine/Noah Taylor/Gemma Chan/Yasmin Paige/Darren Evans/Osian Cai Dulais/Lily McCann/Otis Lloyd/Elinor Crawley/Steffan Rhodri/Melanie Walters/Sion Tudor Owen/Lydia Fox/Ben Stiller/Adrienne O'Sullivan/John Wier/Lynne Hunter/Edwin Ashcroft/Claire Cage,Richard Ayoade
0,Documentary/Drama/History,159037,woman director,4.892203,Roast Beef Productions/Worldview Entertainment/Noujaim Films,United Kingdom/United States of America/Egypt,2013-06-07,0,88.0,The Square,7.8,55,Khalid Abdalla/Dina Abdullah/Dina Amer/Magdy Ashour/Ramy Essam/Ahmed Hassan/Aida Elkashef,Jehane Noujaim
0,Drama,12838,france/musician/investigation/sadomasochism/independent film/relationship/incest/bisexual,4.665026,Région Provence Côte d'Azur/La Fabrique de Films/Canal+/Toloda/Centre National de la Cinématographie (CNC)/Soficinéma 2,France,2006-07-21,0,95.0,One to Another,5.8,12,Lizzie Brocheré/Arthur Dupont/Guillaume Baché/Pierre Perrier/Nicolas Nollet/Valérie Mairesse/Karl E. Landler/Matthieu Boujenah/Jean-Christophe Bouvet/Pierre Beziers/Antoine Coesens/Guillaume Gouix,Jean-Marc Barr
